Job_ID,Company,Job_Title,Min_YOE,Location,Est_Salary,Referral BONUS,JD_Trans,Link,JD Title ( Vie ),L1,L2,L3,L4,MinL,Location,Column1,Column2,VN,Remote,Short_URL,Source,Term_1,Term_2,Term_3,Term_4,Term 5,Data_Engineer,Data_Analyst,Data_Scientist,Business_Analyst,Business_Intelligence,Combined_role,Others
2036,Manpower's Client,HR Data Analyst,4,BR-VT,"1,800",NA,"Minimum 4 years experience in IT, data analyzing, building system for employee information management.",https://manpower.com.vn/vi/vi-tri-tuyen-dung/lsp-hr-data-analyst,NA,Senior,,,,,BR-VT,,,TRUE,FALSE,manpower.com.vn,MANPOWER,,,,,,,Data Analyst,,,,FALSE,FALSE
2035,Persolkelly's Client,Solution Architect ( AI ),4,HN,"3,500",NA,Over 4 years of experience working in the Solution Architect position,https://www.persolkelly.com.vn/technology-jobs/solution-architect-ai/3516916,NA,Senior,,,,,HN,,,TRUE,FALSE,persolkelly.com.vn,PERSOLKELLY,,,,,,,,,,,FALSE,TRUE
2032,Monroe's Client,"Data Analyst Lead ( Excel, pBI )",1,HCM,"2,800",NA,"1-3 years of relevant work experience in Market Research, Fintech, Financial Services, Auditing firms, or BI / Marketing Analyst in pharmaceutical industry",https://www.monroeconsulting.com/job/data-analyst-lead-1,NA,Senior,Lead,,,,HCM,,,TRUE,FALSE,monroeconsulting.com,MONROECONSULTING,,,,,,,Data Analyst,,,,FALSE,FALSE
2030,Heineken,"Business Intelligence Manager ( SQL, pBI )",5,HCM,"2,750",NA,Over 5 years of working experience,https://www.linkedin.com/jobs/view/business-intelligence-manager-at-heineken-vietnam-3596645700,NA,Manager,,,,,HCM,,,TRUE,FALSE,linkedin.com,LINKEDIN,,,,,,,,,,Business Intelligence,FALSE,FALSE
2029,SSI,Data Engineer,0,HN,2500,NA,"Hands on experience with common coding languages such as Python, R, C#, C++, Java,University degree in IT, Computer Mathematics or related subjects",https://jobsgo.vn/viec-lam/data-engineer-15130780962.html,NA,Junior,Senior,,,,HN,,,TRUE,FALSE,jobsgo.vn,JOBSGO,,,,,,Data Engineer,,,,,FALSE,FALSE
2027,Undisclosed,Data Engineer ( Azure ),3,Remote,"4,000",NA,"From 3 years of experience, we are good, strong about Azure",https://www.facebook.com/groups/datanalyticsvn/posts/3176133872679907,NA,Senior,,,,,Remote,,,TRUE,TRUE,facebook.com,FACEBOOK,,,,,,Data Engineer,,,,,FALSE,FALSE
2021,Undisclosed,Data Engineer | Senior Data Scientist,3,HN,2000,NA,"2 years of experience developing data warehouses on Snowflake platform,3 years of hands-on working experience in data/software engineering",https://www.facebook.com/groups/datanalyticsvn/posts/3176102626016365,NA,Senior,,,,,HN,,,TRUE,FALSE,facebook.com,FACEBOOK,,,,,,Data Engineer,,Data Scientist,,,TRUE,FALSE
2019,Undisclosed,Python / AI Developer,NA,HN,"2,500",NA,"Japanese IT Company has just established in My Dinh Hanoi; Recruitment Developer: Python/ C/ C ++/ C#/ AI DEV ~ 2500 $ (full salary insurance, full -paying probation, salary increase 1 year)",https://www.facebook.com/groups/datanalyticsvn/posts/3175691926057435,NA,NA,,,,,HN,,,TRUE,FALSE,facebook.com,FACEBOOK,,,,,,,,,,,FALSE,TRUE
2018,Gardenline,Costing Officer | Cost Analyst ( Excel ),2,Binh Dinh,"1,600",NA,Minimum of 2 solid years of Cost Accounting in a Manufacturing Environment,https://careerbuilder.vn/vi/tim-viec-lam/costing-officer-quy-nhon.35BBF8FB.html,NA,Junior,Senior,,,,Binh Dinh,,,TRUE,FALSE,careerbuilder.vn,CAREERBUILDER,,,,,,,Data Analyst,,,,FALSE,FALSE
2017,WorldQuant,Quantitative Research Intern ( Quant ),0,HN,500,NA,Programming skills is a must (Python/ C++/Java); 6-month learning and development path – challenge your intellectual mind,https://www.worldquant.com/career-listing/?id=4069463006,NA,Internship,,,,,HN,,,TRUE,FALSE,worldquant.com,WORLDQUANT,,,,,,,,,,,FALSE,TRUE
2016,WorldQuant,NLP Operations Engineer,NA,HN,5500,NA,"Experience building distributed or data intensive systems,Experience developing scalable and robust software",https://www.worldquant.com/career-listing/?id=4066310006,NA,Junior,Senior,,,,HN,,,TRUE,FALSE,worldquant.com,WORLDQUANT,,,,,,Data Engineer,,Data Scientist,,,TRUE,FALSE
2015,WorldQuant,BRAIN Researcher,NA,HN,5000,NA,"Conduct research on academic quantitative finance literature,Create and develop Alphas and other utilization algorithms on BRAIN;",https://www.linkedin.com/jobs/view/brain-researcher-at-worldquant-3597308582,NA,Junior,Senior,,,,HN,,,TRUE,FALSE,linkedin.com,LINKEDIN,,,,,,,Data Analyst,,,,FALSE,FALSE
2014,PG Bank,Data Warehouse Developer,NA,HN,"2,000",NA,"Having knowledge and skills in one of two arrays, knowledge of architecture, processing flow of data warehouse, knowledge of database such as Oracle, SQL, DB2, Redis, MySQL.",https://hr1jobs.com/job/chuyen-vien-phat-trien-ung-dung-net-datawarehouse-16406.html,NA,Junior,Senior,,,,HN,,,TRUE,FALSE,hr1jobs.com,HR1JOBS,,,,,,,,,,,FALSE,TRUE
2011,Turing's Client,Senior Data Analytics Engineer,5,Remote,7200,NA,"5+ years of relevant experience as a data analytics engineer is required,At least 3+ hours of overlap with PST ( Pacific Standard Time )",https://www.linkedin.com/jobs/view/senior-data-analytics-engineer-at-turing-3569013896/,NA,Senior,,,,,Remote,,,TRUE,TRUE,linkedin.com,LINKEDIN,,,,,,,Data Analyst,,,,FALSE,FALSE
2008,Shopee,"Finance Planning & Analysis, Shopee Xpress",NA,HCM,2000,NA,"Have a keen interest to find the story behind the data and articulate it to respective stakeholders,Have a demonstrated ability to navigate through complex data and systems.",https://careers.shopee.vn/job-detail/J00209826/1,NA,Junior,Senior,,,,HCM,,,TRUE,FALSE,careers.shopee.vn,SHOPEE,,,,,,,,,,,FALSE,TRUE
2007,Shopee,Business Intelligence Analyst ( Finance ),NA,HCM,"2,000",NA,Knowledge of SQL is a must; experience dealing with database is an advantage,https://careers.shopee.vn/job-detail/J00225076/1,NA,Junior,Senior,,,,HCM,,,TRUE,FALSE,careers.shopee.vn,SHOPEE,,,,,,,,,,Business Intelligence,FALSE,FALSE
2006,CellphoneS,Data Analyst,2,HCM,845,NA,Requirements over 2 years of experience in Bi / Data Analyst,https://tuyendung.cellphones.com.vn/chi-tiet-viec-lam-van-phong/data-analyst-6193160253a38400018aa53e,NA,Junior,Senior,,,,HCM,,,TRUE,FALSE,tuyendung.cellphones.com.vn,TUYENDUNG,,,,,,,Data Analyst,,,,FALSE,FALSE
2005,Undisclosed,Data Engineer,1,HN,NA,NA,"From 1-2 years of experience participating in the project for customers is a major partner of AWS in Vietnam. Team Thien Chien, Mr. Cdo extremely nice",https://www.facebook.com/groups/datanalyticsvn/posts/3175659922727302,NA,Junior,Senior,,,,HN,,,TRUE,FALSE,facebook.com,FACEBOOK,,,,,,Data Engineer,,,,,FALSE,FALSE
2001,MTI Technology,Data Scientist ( Middle / Senior ),4,HCM,2500,NA,"Strong kinh nghi?m/experiences in Analytics and Computer Vision but any other field of AI will be considered too,4+ year of experience",https://mti-vietnam.vn/mticareers#HCM-Data-Scientist-MiddleSenior,NA,Junior,Senior,,,,HCM,,,TRUE,FALSE,mti-vietnam.vn,MTI-VIETNAM,,,,,,,,Data Scientist,,,FALSE,FALSE
2000,ABI Game,Data Analyst Intern,0,HN,250,NA,Trained the most basic professional skills of a data analyst.,https://www.facebook.com/groups/datanalyticsvn/posts/3175461512747143,NA,Internship,,,,,HN,,,TRUE,FALSE,facebook.com,FACEBOOK,,,,,,,Data Analyst,,,,FALSE,FALSE
1998,Undisclosed,MIS Officer,2,HN,930,NA,"Bank recruit Mis officer min 2 year of experience ??offer UPTO 22M, 13th salary, Review salary 2 times/year, no probationary",https://www.facebook.com/groups/datanalyticsvn/posts/3175481199411841,NA,Junior,Senior,,,,HN,,,TRUE,FALSE,facebook.com,FACEBOOK,,,,,,,,,,,FALSE,TRUE
1986,WorldQuant,Machine Learning Engineer,NA,HCM,5500,NA,"M.Sc./Ph.D. from a leading university in a Computer Science, Engineering, or related discipline., Exceptional outstanding graduates are encouraged to also apply",https://www.linkedin.com/jobs/view/machine-learning-engineer-at-worldquant-3567211196,NA,Junior,Senior,,,,HCM,,,TRUE,FALSE,linkedin.com,LINKEDIN,,,,,,Data Engineer,,,,,FALSE,FALSE
1985,Nexcel Solutions,Database Warehouse Specialist,2,HCM,"2,200",NA,At least 2+ years of proven experience in Data Warehouse Specialist position.,https://nexcel.com/data-warehouse-specialist.html,NA,Junior,Senior,,,,HCM,,,TRUE,FALSE,nexcel.com,NEXCEL,,,,,,,,,,,FALSE,TRUE
1984,Nexcel Solutions,AI Engineer,2,HCM,"2,200",NA,At least 2+ years of proven experience in AI Engineer position.,https://nexcel.com/ai-engineer.html,NA,Junior,Senior,,,,HCM,,,TRUE,FALSE,nexcel.com,NEXCEL,,,,,,Data Engineer,,Data Scientist,,,TRUE,FALSE
1983,SSI,Data Analyst,3,HN,2700,NA,"- 3 to 5 years of relevant experience in creating visualizations, dashboards,- 3 to 5 years of relevant experience in testing and working with data warehouses and data marts",https://jobsgo.vn/viec-lam/data-analyst-15118899337.html,NA,Senior,,,,,HN,,,TRUE,FALSE,jobsgo.vn,JOBSGO,,,,,,,Data Analyst,,,,FALSE,FALSE
1982,XPON,Data Analytics Specialist ( Google Analytics 360 ),4,HN,"2,500",NA,"Minimum of 4 year's experience working with GA 360 and GTM, and also have extensive capability with Java",https://jobsgo.vn/viec-lam/data-analytics-specialists-15117134067.html,NA,Senior,,,,,HN,,,TRUE,FALSE,jobsgo.vn,JOBSGO,,,,,,,Data Analyst,,,,FALSE,FALSE
1980,Prudential,Senior Datalake Engineer | Data Engineer,2,HCM,"2,500",NA,"2 years of experience with Flink/Spark, Databricks; 2 years of experience with Azure (DP200 and/or DP201, DP203 certification acts as a plus)",https://glints.com/id/en/opportunities/jobs/senior-datalake-engineer/8274ef18-9c75-44e0-9cf9-90d869b79b31,NA,Senior,,,,,HCM,,,TRUE,FALSE,glints.com,GLINTS,,,,,,Data Engineer,,,,,FALSE,FALSE
1978,Undisclosed,"Data Scientist / Data Engineer ( Scala, Tableau )",NA,HN,"1,700",NA,"Need Data Scientist/Data Engineer (Scala, TableAu Bi) Bank array, UPTO 40M, no probation, 15 spells/year, 1R interview, ib zalo/telegram 0916997631",https://www.facebook.com/groups/datanalyticsvn/posts/3174280086198619,NA,Junior,Senior,,,,HN,,,TRUE,FALSE,facebook.com,FACEBOOK,,,,,,Data Engineer,,Data Scientist,,,TRUE,FALSE
1977,Undisclosed,Data Scientist,1.5,HN,1400,NA,"PV 1 round. Enjoy Full Benefits, from 1.5 years. Priority is given experience in processing large data domain banking.",https://www.facebook.com/groups/datanalyticsvn/posts/3174976782795616,NA,Junior,Senior,,,,HN,,,TRUE,FALSE,facebook.com,FACEBOOK,,,,,,,,Data Scientist,Business Analyst,,TRUE,FALSE
1975,Kim Tín,Planning Analyst,1,HCM,1300,NA,There is 1-3 years of planning experience for trade and service companies,https://careerbuilder.vn/en/search-job/nhan-vien-ke-hoach-san-xuat-hcm.35BBF131.html,Nhân Viên K? Ho?ch S?n Xu?t,Junior,Senior,,,,HCM,,,TRUE,FALSE,careerbuilder.vn,CAREERBUILDER,,,,,,,Data Analyst,,,,FALSE,FALSE
1973,LienVietPostBank,AI / Big Data Reseacher,2,HN,"2,000",NA,"Experienced research in the field of artificial intelligence/ large data/ video, NFC, Blockchain, AR/ VR, .. from 02 years or more",https://topdev.vn/detail-jobs/chuyen-vien-ban-nghien-cuu-cong-nghe-so-ai-big-data-cong-nghe-ngan-hang-thuong-mai-co-phan-buu-dien-lien-viet-2030116,Chuyên Viên Ban Nghiên C?u Công Ngh? S? (AI/ Big Data/ Công Ngh?),Junior,Senior,,,,HN,,,TRUE,FALSE,topdev.vn,TOPDEV,,,,,,,,Data Scientist,,,FALSE,FALSE
1967,Undisclosed,Business Intelligence Specialist,2,HCM,1300,NA,"Proficient in tools MS SQL, MS Bi, Python, Google Studio, Google Analyst, from 2 years of similar experience",https://www.facebook.com/groups/datanalyticsvn/posts/3174887519471209,NA,Junior,Senior,,,,HCM,,,TRUE,FALSE,facebook.com,FACEBOOK,,,,,,,,,,Business Intelligence,FALSE,FALSE
1964,Softel Solution,Data Engineer ( AWS ),5,HN,2300,NA,"More than 5 years of experience in the location of Data Engineer, CV to emotion Employment@softel.vn",https://www.facebook.com/groups/datanalyticsvn/posts/3174711382822156,NA,Senior,,,,,HN,,,TRUE,FALSE,facebook.com,FACEBOOK,,,,,,Data Engineer,,,,,FALSE,FALSE
1954,LienVietPostBank,Reporting and Analytics Executive,1,HCM,"1,000",NA,At least 1 year of experience in the equivalent position,https://jobs.lienvietpostbank.com.vn/viec-lam/ho-khoi-cntt-chuyen-vien-ban-tich-hop-du-lieu-va-bao-cao.35a94dee.html,HO - Kh?i CNTT - Chuyên Viên Ban Tích H?p D? Li?u và Báo cáo,Junior,Senior,,,,HCM,,,TRUE,FALSE,jobs.lienvietpostbank.com.vn,JOBS,,,,,,,,,,,FALSE,TRUE
1949,VietCredit,"Data Analyst ( SQL, Python )",1,HCM,"1,000",NA,Experienced related to the financial industry at least 1 year,https://tuyendung.vietcredit.com.vn/job/chuyen-vien-bao-cao-va-phan-tich-du-lieu-trung-tam-thu-hoi-no-26560,Chuyên viên báo cáo và phân tích tín d?ng khách hàng,Junior,Senior,,,,HCM,,,TRUE,FALSE,tuyendung.vietcredit.com.vn,TUYENDUNG,,,,,,,Data Analyst,,,,FALSE,FALSE
1946,Golden Gate,Finance Analyst [ HCM ],3,HCM,"1,600",NA,"Good data & data analysis skills. Proficient in Excel and total tools, data analysis and presentation such as Power Bi - SQL, Power Query, Data Studio, ... Priority candidates with experience working with SAP / Bravo / Oracle system;",https://ggg.talent.vn/job/finance-analyst-hcm-2616,NA,Senior,,,,,HCM,,,TRUE,FALSE,ggg.talent.vn,TALENT,,,,,,,Data Analyst,,,,FALSE,FALSE
1945,DFO GPC ( Global Performance Commerce ),eCommerce Analyst,NA,HCM,1800,NA,"Advanced proficiency in analytics tools such as Google Analytics, Excel, Tableau, or similar platforms,Strong analytical skills with experience in data analysis and reporting",https://dfo.bamboohr.com/careers/1032,NA,Junior,Senior,,,,HCM,,,TRUE,FALSE,dfo.bamboohr.com,BAMBOOHR,,,,,,,Data Analyst,,,,FALSE,FALSE
1940,PangoCDP,Implementation Specialist Executive,NA,HCM,1000,NA,"Specialized in IT, Digital Marketing/ Martech, Economy or have done related jobs., Like to work with data;",https://www.linkedin.com/jobs/view/implementation-specialist-executive-at-pangocdp-3590107570,NA,Junior,,,,,HCM,,,TRUE,FALSE,linkedin.com,LINKEDIN,,,,,,,,,,,FALSE,TRUE
1939,Cloud Ace,Data Lead,5,HN,"3,500",NA,Have 5 years of experience as a Data Engineer and have 2 years of experience with Google Cloud Platform,https://careerbuilder.vn/vi/tim-viec-lam/data-lead.35BBD51A.html,NA,Senior,Manager,,,,HN,,,TRUE,FALSE,careerbuilder.vn,CAREERBUILDER,,,,,,,,,,,FALSE,TRUE
1938,T&C Logistics,Senior Database Engineer,5,HCM,"1,900",NA,Minimum experience of 5 years +,https://topdev.vn/detail-jobs/senior-database-t-c-logistics-2030074,NA,Senior,,,,,HCM,,,TRUE,FALSE,topdev.vn,TOPDEV,,,,,,Data Engineer,,Data Scientist,,,TRUE,FALSE
1936,Techcombank,Data Engineering Expert,8,HN,"5,000",NA,"8+ years of relevant experience with developing, debugging, scripting and employing big data technologies (e.g. Hadoop, Spark, Flink, Kafka, Arrow, Tableau), database technologies (e.g. SQL, NoSQL, Graph databases), and programming languages (e.g. Python, R, Scala, Java, Rust, Kotlin) with preference towards functional/trait oriented",https://www.linkedin.com/jobs/view/expert-data-engineering-40000062-at-techcombank-tcb-3564443460,NA,Senior,,,,,HN,,,TRUE,FALSE,linkedin.com,LINKEDIN,,,,,,Data Engineer,,,,,FALSE,FALSE
1934,Techcombank,Senior Data Engineer,6,HN,"3,000",NA,6+ years of experience as a Data Engineer or Software Engineer,https://topdev.vn/detail-jobs/senior-data-engineer-techcombank-2030222,NA,Senior,,,,,HN,,,TRUE,FALSE,topdev.vn,TOPDEV,,,,,,Data Engineer,,,,,FALSE,FALSE
1926,MSB,"Performance Analyst ( Excel, SQL )",2,HN,"2,350",NA,"At least 2 years of experience in banking finance, priority with relevant experience in locations on data management, business analysis",https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-phan-tich-va-quan-tri-kinh-doanh-qltd-msb-1p286.35BBBE3E.html,Chuyên viên Phân tích và Qu?n tr? kinh doanh,Junior,Senior,,,,HN,,,TRUE,FALSE,careerbuilder.vn,CAREERBUILDER,,,,,,,Data Analyst,,,,FALSE,FALSE
1925,MXV ( So GD Hang Hoa VN ),Risk Analyst ( Excel VBA ),NA,HN,650,NA,"Priority is given to people with at least 01 year experience in fields related to financial, securities and financial investments. Experienced working with quantitative models.",https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-quan-ly-rui-ro-hoat-dong.35BBDF9B.html,Nhân viên Qu?n lý r?i ro ho?t ??ng,Junior,,,,,HN,,,TRUE,FALSE,careerbuilder.vn,CAREERBUILDER,,,,,,,Data Analyst,,,,FALSE,FALSE
1920,Manpower's Client,Data Delivery Manager,5,HCM,"5,000",NA,"Minimum 5+ years of experience in managing, designing, and maintaining large scale data solutions",https://manpower.com.vn/vi/vi-tri-tuyen-dung/data-delivery-manager,NA,Manager,,,,,HCM,,,TRUE,FALSE,manpower.com.vn,MANPOWER,,,,,,,,,,,FALSE,TRUE
1915,MISA SOFTWARE,Artificial Intelligence/ Machine Learning Engineer,3,HN,"2,500",NA,"At least 03 years of experience in the field of Machine Learning, Deep Learning",https://www.misa.vn/tuyen-dung/2599/ai-engineer-machine-learning-ml-engineer,NA,Senior,,,,,HN,,,TRUE,FALSE,misa.vn,MISA,,,,,,Data Engineer,,Data Scientist,,,TRUE,FALSE
1913,ASIM Telecom ( ASIM GROUP ),Data Engineer,2.5,HN,"2,200",NA,At least 2.5 years of experience or more about processing and analyzing data,https://topdev.vn/detail-jobs/data-engineer-asim-group-2030010,NA,Junior,Senior,,,,HN,,,TRUE,FALSE,topdev.vn,TOPDEV,,,,,,Data Engineer,,,,,FALSE,FALSE
1906,Dong A Beauty ( BV Tham My Dong A ),"Data Engineer ( SQL, MySQL )",1,HN,850,NA,At least 1-3 years of practical projects with databases such as Postgresql or MySQL,https://itviec.com/viec-lam-it/data-engineer-sql-mysql-dong-a-beauty-hospital-company-limited-1743,NA,Junior,Senior,,,,HN,,,TRUE,FALSE,itviec.com,ITVIEC,,,,,,Data Engineer,,,,,FALSE,FALSE
1902,Lawson,"Data Analyst ( SQL, Python )",2,"Malaysia, HN",2000,NA,"From 2-year experience as a Data Analyst,Prioritize recruiting Vietnamese candidates willing to relocate to Malaysia with attractive salary offers;",https://itviec.com/viec-lam-it/data-analyst-sql-python-english-lawson-network-solution-2830,NA,Junior,Senior,,,,Malaysia, HN,,TRUE,FALSE,itviec.com,ITVIEC,,,,,,,Data Analyst,,,,FALSE,FALSE
1894,Go2Joy,Data Controller / Data Engineer ( Python ),NA,HCM,2200,NA,"Email: hr@go2Joy.vn, ib or zalo: 0976 520 008",https://www.facebook.com/groups/datanalyticsvn/posts/3171042813189013,NA,Junior,Senior,,,,HCM,,,TRUE,FALSE,facebook.com,FACEBOOK,,,,,,Data Engineer,,,,,FALSE,FALSE
1886,DatVietVAC,Senior Data Engineer ( Big Data ),4,HCM,3000,NA,"Have 4 years of experience in a Data Engineer position,Building and optimizing ‘big data’ data pipelines, architectures and data sets;",https://careerbuilder.vn/vi/tim-viec-lam/senior-data-engineer-big-data.35BBBB18.html,NA,Senior,,,,,HCM,,,TRUE,FALSE,careerbuilder.vn,CAREERBUILDER,,,,,,Data Engineer,,,,,FALSE,FALSE
1885,Hoang Dat,Admin Executive ( Excel ),NA,HN,650,NA,"Proficient use of Office, Excel: Make basic functions such as VLOOKUP, SUMIFS, Countifs, Bronze Filter, IF",https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-van-phong-gioi-excel.35BBF517.html,NA,Junior,,,,,HN,,,TRUE,FALSE,careerbuilder.vn,CAREERBUILDER,,,,,,,,,,,FALSE,TRUE
1883,ALMA ( Vi?nh Thiên ????ng ),Customer Care Centre Administrator & Analyst,1,Khanh Hoa,550,NA,Highly proficient in Excel,https://congtyalma-tuyendung.vn/vi/viec-lam/customer-care-centre-administrator-analyst-nha-trang_90624,NA,Junior,Senior,,,,Khanh Hoa,,,TRUE,FALSE,congtyalma-tuyendung.vn,CONGTYALMA-TUYENDUNG,,,,,,,Data Analyst,,,,FALSE,FALSE
1882,AAA Assurance,Senior Actuary,6,HCM,"5,000",NA,At least 6 years of experience in the field of non -life insurance.,https://careerbuilder.vn/vi/tim-viec-lam/chuyen-gia-du-phong-dinh-phi.35BBF3A2.html,Chuyên gia D? phòng & ??nh phí,Senior,,,,,HCM,,,TRUE,FALSE,careerbuilder.vn,CAREERBUILDER,,,,,,,,,,,FALSE,TRUE
1878,JT1's Client,AI Developer,3,HCM,"2,500",NA,3+ years of experience in developing AI solutions in a professional setting.,https://www.jt1.vn/jobs/sda774---ai-developer,NA,Junior,Senior,,,,HCM,,,TRUE,FALSE,jt1.vn,JT1,,,,,,,,,,,FALSE,TRUE
1871,Manpower's Client,Senior Datalake Engineer,2,HCM,2200,NA,"2 years of experience with Azure (DP200 and/or DP201, DP203 certification acts as a plus),2 years of experience with Flink/Spark, Databricks",https://manpower.com.vn/vi/vi-tri-tuyen-dung/senior-datalake-engineer,NA,Junior,Senior,,,,HCM,,,TRUE,FALSE,manpower.com.vn,MANPOWER,,,,,,Data Engineer,,Data Scientist,,,TRUE,FALSE
1869,Wego,Data Engineer,2,Remote,"3,000",NA,At least 2 years working with complex SQL tasks at an intermediate/advanced level.,https://www.linkedin.com/jobs/view/data-engineer-at-wego-com-3585919553,NA,Junior,Senior,,,,Remote,,,TRUE,TRUE,linkedin.com,LINKEDIN,,,,,,Data Engineer,,,,,FALSE,FALSE
1867,InvestIdea ( Diem Sang Cong Nghe ),Data Engineer,2,HN,"2,200",NA,"Having 2+ years of experience in a Data Engineer role,",https://www.topcv.vn/viec-lam/data-engineer/915769.html,NA,Junior,Senior,,,,HN,,,TRUE,FALSE,topcv.vn,TOPCV,,,,,,Data Engineer,,,,,FALSE,FALSE
1864,MSB,"Performance Analyst ( Excel, SQL )",5,HN,2350,NA,"At least 5 years of professional experience in products, financial management, proficiency in Excel tools; Knowing SQL is an advantage;",https://careerbuilder.vn/vi/tim-viec-lam/chuyen-gia-quan-ly-hieu-qua-kinh-doanh-rb-msb-1o156.35BBE91C.html,Chuyên gia qu?n lý hi?u qu? kinh doanh,Senior,,,,,HN,,,TRUE,FALSE,careerbuilder.vn,CAREERBUILDER,,,,,,,Data Analyst,,,,FALSE,FALSE
1852,LienVietPostBank,Performance Analyst,2,HCM,"1,000",NA,At least 02 years of working experience in the field of finance banking;,https://careerbuilder.vn/vi/tim-viec-lam/ho-phong-ke-hoach-tong-hop-chuyen-vien-ban-quan-ly-chat-luong-hieu-suat.35BBF292.html,Phòng K? ho?ch T?ng h?p - Chuyên viên Ban Qu?n lý Ch?t l??ng & Hi?u su?t,Junior,Senior,,,,HCM,,,TRUE,FALSE,careerbuilder.vn,CAREERBUILDER,,,,,,,Data Analyst,,,,FALSE,FALSE
1846,Manulife,"| Valuation Analyst,Actuarial Specialist",3,HCM,2500,NA,At least 3 years actuarial experience in life insurance industry,https://manulife.wd3.myworkdayjobs.com/en-US/MFCJH_Jobs/details/valuation-analyst_JR23030371-1,NA,Senior,,,,,HCM,,,TRUE,FALSE,manulife.wd3.myworkdayjobs.com,MANULIFE,,,,,,,Data Analyst,,,,FALSE,FALSE
1839,TalentJDI's Client,Blockchain Developer Internship,0,HCM,200,NA,"Familiarity with Git.,Familiarity with some programming languages (NOT all required), such as Javascript, Node.js, C++, Typescript, React, HTTPs, APIs, REST,…",https://talentjdi.com/job/blockchain-developer-internship-bcd01/,NA,Internship,,,,,HCM,,,TRUE,FALSE,talentjdi.com,TALENTJDI,,,,,,,,,,,FALSE,TRUE
1838,TalentJDI's Client,Data Engineer Intern,0,HCM,200,NA,"Experience with SQL and NoSQL.,Good kinh nghi?m and experience using Python for data processing.",https://talentjdi.com/job/data-engineer-intern-dei01/,NA,Internship,,,,,HCM,,,TRUE,FALSE,talentjdi.com,TALENTJDI,,,,,,Data Engineer,,,,,FALSE,FALSE
1837,TalentJDI's Client,Automation & Platform Engineering Intern,0,HCM,200,NA,"Pursuing or recently graduated with a bachelor’s Degree in computer science, software engineering, or a similar field of study",https://talentjdi.com/job/automation-platform-engineering-intern-ape01/,NA,Internship,,,,,HCM,,,TRUE,FALSE,talentjdi.com,TALENTJDI,,,,,,Data Engineer,,Data Scientist,,,TRUE,FALSE
1836,TalentJDI's Client,Data Analyst Intern ( 3 months ),0,HCM,200,NA,"Knowledge of programming languages (R, Python, SQL),Strong hands-on kinh nghi?m of MS Word, Excel and PowerPoint, Power BI",https://talentjdi.com/job/data-analyst-intern-dai02/,NA,Internship,,,,,HCM,,,TRUE,FALSE,talentjdi.com,TALENTJDI,,,,,,,Data Analyst,,,,FALSE,FALSE
1835,TalentJDI's Client,Senior Data Scientist,5,Remote,4000,NA,"Published research papers in the field,5+ years of experience in an actual AI/ML/Data Science job",https://www.facebook.com/groups/datanalyticsvn/posts/3170936946532933,NA,Senior,,,,,Remote,,,TRUE,TRUE,facebook.com,FACEBOOK,,,,,,,,Data Scientist,,,FALSE,FALSE
1830,Seller Candy,Data Analyst / Data Entry Specialist ( Remote ),1,Remote,"1,500",NA,More than 1 year working experience as a Data Analyst or Business Data Analyst,https://careers.sellercandy.com/jobs/QhBAIRoUjw6L/data-analyst-remote,NA,Junior,Senior,,,,Remote,,,TRUE,TRUE,careers.sellercandy.com,SELLERCANDY,,,,,,,Data Analyst,,,,FALSE,FALSE
1825,HCLTech Vietnam,Data Scientist,3,HCM,2500,NA,"Strong willingness and high commitment on working onsite: You will come to our customer's office (District 1) to work fulltime on every week day.,At least 3 years of experience in Data Science or relavant positions;",https://www.linkedin.com/jobs/view/data-scientist-up-to-700m-year-at-hcltech-3583035001,NA,Senior,,,,,HCM,,,TRUE,FALSE,linkedin.com,LINKEDIN,,,,,,,,Data Scientist,Business Analyst,,TRUE,FALSE
1821,INNOVATURE BPO,"Data Engineer ( ETL, SQL Server, SSIS )",NA,HCM,"2,000",NA,"Advanced SQL kinh nghi?m and experience (stored procedures, function, trigger…) and understanding of data warehousing and data modeling.",https://itviec.com/it-jobs/data-engineer-etl-sql-server-ssis-innovature-bpo-5104,NA,Junior,Senior,,,,HCM,,,TRUE,FALSE,itviec.com,ITVIEC,,,,,,Data Engineer,,,,,FALSE,FALSE
1819,JT1's Client,Senior Data Engineer,NA,HN,3500,NA,"Experience with building large data processing pipelines from scratch, algorithm & data structure, design…,Proficient with Python or Go.",https://www.facebook.com/groups/datanalyticsvn/posts/3170874176539210,NA,Senior,,,,,HN,,,TRUE,FALSE,facebook.com,FACEBOOK,,,,,,Data Engineer,,,,,FALSE,FALSE
1818,PTN Global,Mid-Level / Senior Data Engineer,NA,HCM,"2,500",NA,Onsite opportunities to English-speaking countries.,https://www.ptnglobalcorp.com/job/mid-level%2Fsenior-data-engineer-,NA,Junior,Senior,,,,HCM,,,TRUE,FALSE,ptnglobalcorp.com,PTNGLOBALCORP,,,,,,Data Engineer,,,,,FALSE,FALSE
